state,time,target,sense_t,sense_b,cmd,cmd_t,cmd_b
run,199.250000,47.750000,50.750000,57.500000,0.000000,0.000000,0.000000
run,199.500000,48.000000,50.750000,57.500000,0.000000,0.000000,0.000000
run,199.750000,48.000000,50.750000,57.500000,0.000000,0.000000,0.000000
run,200.000000,48.000000,51.250000,57.750000,0.000000,0.000000,0.000000
run,200.250000,48.000000,51.250000,57.500000,0.000000,0.000000,0.000000
run,200.500000,48.250000,51.250000,57.500000,0.000000,0.000000,0.000000
run,200.750000,48.250000,51.500000,57.750000,0.000000,0.000000,0.000000
run,201.000000,48.250000,51.500000,57.500000,0.000000,0.000000,0.000000
run,201.250000,48.250000,51.250000,57.750000,0.000000,0.000000,0.000000
run,201.500000,48.500000,51.750000,57.750000,0.000000,0.000000,0.000000
run,201.750000,48.500000,51.500000,58.000000,0.000000,0.000000,0.000000
run,202.000000,48.500000,51.500000,58.000000,0.000000,0.000000,0.000000
run,202.250000,48.500000,51.500000,58.000000,0.000000,0.000000,0.000000
run,202.500000,48.750000,52.000000,58.000000,0.000000,0.000000,0.000000
run,202.750000,48.750000,52.000000,58.250000,0.000000,0.000000,0.000000
run,203.000000,48.750000,52.000000,58.250000,0.000000,0.000000,0.000000
run,203.250000,48.750000,51.750000,58.000000,0.000000,0.000000,0.000000
run,203.500000,49.000000,51.750000,58.250000,0.000000,0.000000,0.000000
run,203.750000,49.000000,52.000000,58.500000,0.000000,0.000000,0.000000
run,204.000000,49.000000,52.500000,58.500000,0.000000,0.000000,0.000000
run,204.250000,49.000000,52.000000,58.250000,0.000000,0.000000,0.000000
run,204.500000,49.250000,52.000000,58.000000,0.000000,0.000000,0.000000
run,204.750000,49.250000,52.500000,58.000000,0.000000,0.000000,0.000000
run,205.000000,49.250000,52.500000,58.750000,0.000000,0.000000,0.000000
run,205.250000,49.250000,52.500000,59.000000,0.000000,0.000000,0.000000
run,205.500000,49.500000,52.750000,59.000000,0.000000,0.000000,0.000000
run,205.750000,49.500000,52.750000,59.000000,0.000000,0.000000,0.000000
run,206.000000,49.500000,53.000000,59.000000,0.000000,0.000000,0.000000
run,206.250000,49.500000,52.750000,58.750000,0.000000,0.000000,0.000000
run,206.500000,49.750000,52.750000,58.750000,0.000000,0.000000,0.000000
run,206.750000,49.750000,53.250000,59.000000,0.000000,0.000000,0.000000
run,207.000000,49.750000,52.750000,59.250000,0.000000,0.000000,0.000000
run,207.250000,49.750000,53.250000,59.250000,0.000000,0.000000,0.000000
run,207.500000,50.000000,53.000000,59.250000,0.000000,0.000000,0.000000
run,207.750000,50.000000,53.000000,59.000000,0.000000,0.000000,0.000000
run,208.000000,50.000000,53.500000,59.000000,0.000000,0.000000,0.000000
run,208.250000,50.000000,53.500000,59.250000,0.000000,0.000000,0.000000
run,208.500000,50.250000,53.250000,59.250000,0.000000,0.000000,0.000000
run,208.750000,50.250000,53.250000,59.250000,0.000000,0.000000,0.000000
run,209.000000,50.250000,53.000000,59.250000,0.000000,0.000000,0.000000
run,209.250000,50.250000,53.000000,59.500000,0.000000,0.000000,0.000000
run,209.500000,50.500000,53.250000,59.250000,0.000000,0.000000,0.000000
run,209.750000,50.500000,53.500000,59.250000,0.000000,0.000000,0.000000
run,210.000000,50.500000,53.500000,59.500000,0.000000,0.000000,0.000000
run,210.250000,50.500000,53.500000,59.250000,0.000000,0.000000,0.000000
run,210.500000,50.750000,53.500000,59.000000,0.000000,0.000000,0.000000
run,210.750000,50.750000,53.250000,59.250000,0.000000,0.000000,0.000000
run,211.000000,50.750000,53.250000,59.750000,0.000000,0.000000,0.000000
run,211.250000,50.750000,53.750000,59.500000,0.000000,0.000000,0.000000
run,211.500000,51.000000,53.750000,59.500000,0.000000,0.000000,0.000000
run,211.750000,51.000000,53.750000,59.750000,0.000000,0.000000,0.000000
run,212.000000,51.000000,53.500000,59.500000,0.000000,0.000000,0.000000
run,212.250000,51.000000,54.000000,59.000000,0.000000,0.000000,0.000000
run,212.500000,51.250000,54.000000,59.750000,0.000000,0.000000,0.000000
run,212.750000,51.250000,54.000000,59.750000,0.000000,0.000000,0.000000
run,213.000000,51.250000,54.000000,59.750000,0.000000,0.000000,0.000000
run,213.250000,51.250000,54.000000,60.250000,0.000000,0.000000,0.000000
run,213.500000,51.500000,54.000000,60.250000,0.000000,0.000000,0.000000
run,213.750000,51.500000,54.000000,60.250000,0.000000,0.000000,0.000000
run,214.000000,51.500000,54.250000,60.250000,0.000000,0.000000,0.000000
run,214.250000,51.500000,54.250000,60.250000,0.000000,0.000000,0.000000
run,214.500000,51.750000,54.250000,60.250000,0.000000,0.000000,0.000000
run,214.750000,51.750000,54.250000,60.250000,0.000000,0.000000,0.000000
run,215.000000,51.750000,53.750000,60.250000,0.000000,0.000000,0.000000
run,215.250000,51.750000,54.250000,59.500000,0.000000,0.000000,0.000000
run,215.500000,52.000000,54.750000,60.000000,0.000000,0.000000,0.000000
run,215.750000,52.000000,54.500000,60.500000,0.000000,0.000000,0.000000
run,216.000000,52.000000,54.750000,60.500000,0.000000,0.000000,0.000000
run,216.250000,52.000000,54.750000,60.500000,0.000000,0.000000,0.000000
run,216.500000,52.250000,54.750000,60.500000,0.000000,0.000000,0.000000
run,216.750000,52.250000,54.750000,60.250000,0.000000,0.000000,0.000000
run,217.000000,52.250000,54.750000,60.250000,0.000000,0.000000,0.000000
run,217.250000,52.250000,54.500000,60.250000,0.000000,0.000000,0.000000
run,217.500000,52.500000,54.500000,60.750000,0.000000,0.000000,0.000000
run,217.750000,52.500000,54.750000,60.500000,0.000000,0.000000,0.000000
run,218.000000,52.500000,55.000000,60.500000,0.000000,0.000000,0.000000
run,218.250000,52.500000,55.000000,60.750000,0.000000,0.000000,0.000000
run,218.500000,52.750000,55.250000,60.750000,0.000000,0.000000,0.000000
run,218.750000,52.750000,54.750000,60.500000,0.000000,0.000000,0.000000
run,219.000000,52.750000,55.250000,60.250000,0.000000,0.000000,0.000000
run,219.250000,52.750000,55.000000,60.750000,0.000000,0.000000,0.000000
run,219.500000,53.000000,55.250000,61.000000,0.000000,0.000000,0.000000
run,219.750000,53.000000,55.000000,61.000000,0.000000,0.000000,0.000000
run,220.000000,53.000000,55.500000,61.000000,0.000000,0.000000,0.000000
run,220.250000,53.000000,55.500000,61.000000,0.000000,0.000000,0.000000
run,220.500000,53.250000,55.750000,61.000000,0.000000,0.000000,0.000000
run,220.750000,53.250000,55.500000,60.750000,0.000000,0.000000,0.000000
run,221.000000,53.250000,55.250000,60.500000,0.000000,0.000000,0.000000
run,221.250000,53.250000,55.500000,61.000000,0.000000,0.000000,0.000000
run,221.500000,53.500000,55.500000,61.000000,0.000000,0.000000,0.000000
run,221.750000,53.500000,55.250000,60.750000,0.000000,0.000000,0.000000
run,222.000000,53.500000,55.500000,60.750000,0.000000,0.000000,0.000000
run,222.250000,53.500000,55.250000,60.500000,0.000000,0.000000,0.000000
run,222.500000,53.750000,55.750000,60.500000,0.000000,0.000000,0.000000
run,222.750000,53.750000,55.500000,60.750000,0.000000,0.000000,0.000000
run,223.000000,53.750000,55.750000,60.750000,0.000000,0.000000,0.000000
run,223.250000,53.750000,55.750000,61.250000,0.000000,0.000000,0.000000
run,223.500000,54.000000,55.750000,61.000000,0.000000,0.000000,0.000000
run,223.750000,54.000000,56.000000,61.000000,0.000000,0.000000,0.000000
run,224.000000,54.000000,56.250000,61.250000,0.000000,0.000000,0.000000
run,224.250000,54.000000,56.000000,61.250000,0.000000,0.000000,0.000000
run,224.500000,54.250000,56.000000,61.250000,0.000000,0.000000,0.000000
run,224.750000,54.250000,56.250000,61.250000,0.000000,0.000000,0.000000
run,225.000000,54.250000,56.000000,61.500000,0.000000,0.000000,0.000000
run,225.250000,54.250000,55.750000,61.500000,0.000000,0.000000,0.000000
run,225.500000,54.500000,56.000000,61.500000,0.000000,0.000000,0.000000
run,225.750000,54.500000,56.250000,61.500000,0.000000,0.000000,0.000000
run,226.000000,54.500000,56.250000,61.250000,0.000000,0.000000,0.000000
run,226.250000,54.500000,56.250000,61.000000,0.000000,0.000000,0.000000
run,226.500000,54.750000,56.000000,61.250000,0.000000,0.000000,0.000000
run,226.750000,54.750000,56.000000,61.250000,0.000000,0.000000,0.000000
run,227.000000,54.750000,55.750000,61.250000,0.000000,0.000000,0.000000
run,227.250000,54.750000,55.750000,60.500000,0.000000,0.000000,0.000000
run,227.500000,55.000000,56.250000,61.250000,0.000000,0.000000,0.000000
run,227.750000,55.000000,56.250000,61.500000,0.000000,0.000000,0.000000
run,228.000000,55.000000,56.250000,61.500000,0.000000,0.000000,0.000000
run,228.250000,55.000000,56.250000,61.500000,0.000000,0.000000,0.000000
run,228.500000,55.250000,56.500000,61.250000,0.000000,0.000000,0.000000
run,228.750000,55.250000,56.500000,61.250000,0.000000,0.000000,0.000000
run,229.000000,55.250000,56.500000,61.500000,0.000000,0.000000,0.000000
run,229.250000,55.250000,56.250000,61.500000,0.000000,0.000000,0.000000
run,229.500000,55.500000,56.250000,61.500000,0.000000,0.000000,0.000000
run,229.750000,55.500000,56.500000,61.500000,0.000000,0.000000,0.000000
run,230.000000,55.500000,56.500000,61.250000,0.000000,0.000000,0.000000
run,230.250000,55.500000,56.250000,61.000000,0.000000,0.000000,0.000000
run,230.500000,55.750000,56.250000,61.250000,0.000000,0.000000,0.000000
run,230.750000,55.750000,56.750000,61.500000,0.000000,0.000000,0.000000
run,231.000000,55.750000,57.000000,61.500000,0.000000,0.000000,0.000000
run,231.250000,55.750000,56.750000,61.750000,0.000000,0.000000,0.000000
run,231.500000,56.000000,56.000000,61.750000,0.000000,0.000000,0.000000
run,231.750000,56.000000,56.500000,61.750000,0.000000,0.000000,0.000000
run,232.000000,56.000000,56.500000,61.500000,0.000000,0.000000,0.000000
run,232.250000,56.000000,57.000000,61.250000,0.000000,0.000000,0.000000
run,232.500000,56.250000,57.000000,61.500000,0.000000,0.000000,0.000000
run,232.750000,56.250000,56.750000,61.750000,0.000000,0.000000,0.000000
run,233.000000,56.250000,56.750000,61.750000,0.000000,0.000000,0.000000
run,233.250000,56.250000,56.500000,61.750000,0.000000,0.000000,0.000000
run,233.500000,56.500000,56.500000,62.000000,0.000000,0.000000,0.000000
run,233.750000,56.500000,57.000000,62.000000,0.000000,0.000000,0.000000
run,234.000000,56.500000,57.000000,61.750000,0.000000,0.000000,0.000000
run,234.250000,56.500000,57.250000,61.250000,0.000000,0.000000,0.000000
run,234.500000,56.750000,57.250000,61.000000,0.000000,0.000000,0.000000
run,234.750000,56.750000,57.000000,61.500000,0.000000,0.000000,0.000000
run,235.000000,56.750000,57.000000,62.000000,0.000000,0.000000,0.000000
run,235.250000,56.750000,57.250000,61.750000,0.000000,0.000000,0.000000
run,235.500000,57.000000,57.250000,61.750000,0.000000,0.000000,0.000000
run,235.750000,57.000000,57.250000,61.750000,0.000000,0.000000,0.000000
run,236.000000,57.000000,57.000000,61.750000,0.000000,0.000000,0.000000
run,236.250000,57.000000,57.000000,61.750000,0.000000,0.000000,0.000000
run,236.500000,57.250000,57.250000,61.750000,0.000000,0.000000,0.000000
run,236.750000,57.250000,57.000000,61.750000,0.000000,0.000000,0.000000
run,237.000000,57.250000,57.000000,61.500000,0.000000,0.000000,0.000000
run,237.250000,57.250000,57.750000,61.750000,0.000000,0.000000,0.000000
run,237.500000,57.500000,57.500000,61.750000,0.000000,0.000000,0.000000
run,237.750000,57.500000,57.250000,61.750000,0.000000,0.000000,0.000000
run,238.000000,57.500000,57.250000,61.750000,0.000000,0.000000,0.000000
run,238.250000,57.500000,57.500000,61.750000,0.000000,0.000000,0.000000
run,238.500000,57.750000,57.250000,61.750000,0.011765,0.000000,0.023529
run,238.750000,57.750000,57.250000,61.500000,0.011765,0.000000,0.023529
run,239.000000,57.750000,57.500000,61.750000,0.000000,0.000000,0.000000
run,239.250000,57.750000,57.250000,62.250000,0.000000,0.000000,0.000000
run,239.500000,58.000000,57.250000,62.000000,0.011765,0.000000,0.023529
run,239.750000,58.000000,57.500000,61.500000,0.000000,0.000000,0.000000
run,240.000000,58.000000,57.500000,62.000000,0.000000,0.000000,0.000000
run,240.250000,58.000000,57.500000,62.250000,0.000000,0.000000,0.000000
run,240.500000,58.250000,57.250000,62.000000,0.141176,0.070588,0.211765
run,240.750000,58.250000,57.250000,61.750000,0.392157,0.196078,0.588235
run,241.000000,58.250000,57.250000,62.000000,0.517647,0.258824,0.776471
run,241.250000,58.250000,57.250000,61.750000,0.392157,0.196078,0.588235
run,241.500000,58.500000,57.750000,61.750000,0.000000,0.000000,0.000000
run,241.750000,58.500000,57.500000,61.750000,0.141176,0.070588,0.211765
run,242.000000,58.500000,57.750000,61.750000,0.000000,0.000000,0.000000
run,242.250000,58.500000,57.250000,61.750000,0.647059,0.321569,0.972549
run,242.500000,58.750000,57.250000,62.000000,0.772549,0.549020,1.000000
run,242.750000,58.750000,57.750000,62.000000,0.145098,0.070588,0.219608
run,243.000000,58.750000,57.750000,61.750000,0.145098,0.070588,0.219608
run,243.250000,58.750000,57.750000,61.500000,0.019608,0.007843,0.031373
run,243.500000,59.000000,57.750000,61.750000,0.145098,0.070588,0.219608
run,243.750000,59.000000,57.500000,61.750000,0.647059,0.321569,0.972549
run,244.000000,59.000000,57.250000,62.000000,0.901961,0.807843,1.000000
run,244.250000,59.000000,57.750000,61.500000,0.525490,0.258824,0.792157
run,244.500000,59.250000,58.000000,62.000000,0.400000,0.196078,0.603922
run,244.750000,59.250000,58.000000,62.000000,0.274510,0.133333,0.415686
run,245.000000,59.250000,58.000000,62.000000,0.274510,0.133333,0.415686
run,245.250000,59.250000,57.750000,62.000000,0.650980,0.321569,0.980392
run,245.500000,59.500000,58.000000,62.000000,0.529412,0.258824,0.800000
run,245.750000,59.500000,57.750000,61.750000,0.780392,0.564706,1.000000
run,246.000000,59.500000,57.750000,61.750000,0.654902,0.321569,0.988235
run,246.250000,59.500000,57.750000,61.750000,0.654902,0.321569,0.988235
run,246.500000,59.750000,57.500000,62.000000,1.000000,1.000000,1.000000
run,246.750000,59.750000,58.000000,62.000000,0.529412,0.258824,0.800000
run,247.000000,59.750000,58.000000,62.000000,0.533333,0.266667,0.800000
run,247.250000,59.750000,58.000000,61.750000,0.909804,0.823529,1.000000
run,247.500000,60.000000,58.000000,61.500000,0.909804,0.823529,1.000000
run,247.750000,60.000000,58.000000,61.500000,0.784314,0.572549,1.000000
run,248.000000,60.000000,58.000000,62.000000,0.788235,0.580392,1.000000
run,248.250000,60.000000,58.000000,62.000000,0.913725,0.831373,1.000000
run,248.500000,60.250000,58.000000,62.250000,0.913725,0.831373,1.000000
run,248.750000,60.250000,58.000000,62.000000,0.913725,0.831373,1.000000
run,249.000000,60.250000,58.000000,61.750000,1.000000,1.000000,1.000000
run,249.250000,60.250000,58.250000,61.750000,0.666667,0.337255,1.000000
run,249.500000,60.500000,58.250000,62.000000,0.792157,0.588235,1.000000
run,249.750000,60.500000,58.250000,61.750000,0.917647,0.839216,1.000000
run,250.000000,60.500000,58.250000,61.750000,0.917647,0.839216,1.000000
run,250.250000,60.500000,58.000000,62.000000,1.000000,1.000000,1.000000
run,250.500000,60.750000,58.250000,62.000000,0.921569,0.847059,1.000000
run,250.750000,60.750000,58.250000,62.250000,0.921569,0.847059,1.000000
run,251.000000,60.750000,58.250000,62.250000,0.921569,0.847059,1.000000
run,251.250000,60.750000,58.250000,62.250000,0.925490,0.854902,1.000000
run,251.500000,61.000000,58.000000,62.250000,1.000000,1.000000,1.000000
run,251.750000,61.000000,58.000000,62.000000,1.000000,1.000000,1.000000
run,252.000000,61.000000,58.000000,61.750000,1.000000,1.000000,1.000000
run,252.250000,61.000000,57.750000,62.250000,1.000000,1.000000,1.000000
run,252.500000,61.250000,57.750000,62.000000,1.000000,1.000000,1.000000
run,252.750000,61.250000,58.250000,61.750000,1.000000,1.000000,1.000000
run,253.000000,61.250000,58.000000,62.250000,1.000000,1.000000,1.000000
run,253.250000,61.250000,58.000000,62.000000,1.000000,1.000000,1.000000
run,253.500000,61.500000,58.000000,61.750000,1.000000,1.000000,1.000000
run,253.750000,61.500000,58.500000,62.250000,1.000000,1.000000,1.000000
run,254.000000,61.500000,58.250000,62.250000,1.000000,1.000000,1.000000
run,254.250000,61.500000,58.000000,62.250000,1.000000,1.000000,1.000000
run,254.500000,61.750000,58.000000,62.250000,1.000000,1.000000,1.000000
run,254.750000,61.750000,58.500000,62.000000,1.000000,1.000000,1.000000
run,255.000000,61.750000,58.500000,62.000000,1.000000,1.000000,1.000000
run,255.250000,61.750000,58.250000,62.000000,1.000000,1.000000,1.000000
run,255.500000,62.000000,58.250000,62.000000,1.000000,1.000000,1.000000
run,255.750000,62.000000,58.500000,62.250000,1.000000,1.000000,1.000000
run,256.000000,62.000000,58.500000,62.000000,1.000000,1.000000,1.000000
run,256.250000,62.000000,58.500000,61.750000,1.000000,1.000000,1.000000
run,256.500000,62.250000,58.500000,62.250000,1.000000,1.000000,1.000000
run,256.750000,62.250000,58.750000,62.500000,1.000000,1.000000,1.000000
run,257.000000,62.250000,59.000000,62.500000,1.000000,1.000000,1.000000
run,257.250000,62.250000,59.000000,62.250000,1.000000,1.000000,1.000000
run,257.500000,62.500000,59.000000,62.250000,1.000000,1.000000,1.000000
run,257.750000,62.500000,59.000000,62.500000,1.000000,1.000000,1.000000
run,258.000000,62.500000,59.000000,62.250000,1.000000,1.000000,1.000000
run,258.250000,62.500000,59.000000,62.250000,1.000000,1.000000,1.000000
run,258.500000,62.750000,58.750000,62.500000,1.000000,1.000000,1.000000
run,258.750000,62.750000,58.750000,62.500000,1.000000,1.000000,1.000000
run,259.000000,62.750000,58.750000,62.250000,1.000000,1.000000,1.000000
run,259.250000,62.750000,58.750000,62.750000,1.000000,1.000000,1.000000
run,259.500000,63.000000,59.000000,62.750000,1.000000,1.000000,1.000000
run,259.750000,63.000000,59.000000,62.750000,1.000000,1.000000,1.000000
run,260.000000,63.000000,59.250000,62.750000,1.000000,1.000000,1.000000
run,260.250000,63.000000,59.000000,62.750000,1.000000,1.000000,1.000000
run,260.500000,63.250000,59.250000,62.750000,1.000000,1.000000,1.000000
run,260.750000,63.250000,59.250000,62.750000,1.000000,1.000000,1.000000
run,261.000000,63.250000,59.500000,63.000000,1.000000,1.000000,1.000000
run,261.250000,63.250000,59.500000,63.000000,1.000000,1.000000,1.000000
run,261.500000,63.500000,59.500000,63.000000,1.000000,1.000000,1.000000
run,261.750000,63.500000,59.250000,63.250000,1.000000,1.000000,1.000000
run,262.000000,63.500000,59.250000,63.250000,1.000000,1.000000,1.000000
run,262.250000,63.500000,59.750000,63.000000,1.000000,1.000000,1.000000
run,262.500000,63.750000,59.750000,62.750000,1.000000,1.000000,1.000000
run,262.750000,63.750000,59.750000,63.250000,1.000000,1.000000,1.000000
run,263.000000,63.750000,59.750000,63.000000,1.000000,1.000000,1.000000
run,263.250000,63.750000,59.500000,63.250000,1.000000,1.000000,1.000000
run,263.500000,64.000000,59.750000,63.000000,1.000000,1.000000,1.000000
run,263.750000,64.000000,59.750000,63.250000,1.000000,1.000000,1.000000
run,264.000000,64.000000,60.000000,63.750000,1.000000,1.000000,1.000000
run,264.250000,64.000000,59.750000,63.500000,1.000000,1.000000,1.000000
run,264.500000,64.250000,59.750000,63.250000,1.000000,1.000000,1.000000
run,264.750000,64.250000,60.000000,63.250000,1.000000,1.000000,1.000000
run,265.000000,64.250000,60.250000,64.000000,1.000000,1.000000,1.000000
run,265.250000,64.250000,60.500000,64.000000,0.925490,0.854902,1.000000
run,265.500000,64.500000,60.500000,64.000000,1.000000,1.000000,1.000000
run,265.750000,64.500000,60.500000,64.000000,1.000000,1.000000,1.000000
run,266.000000,64.500000,60.500000,64.250000,1.000000,1.000000,1.000000
run,266.250000,64.500000,60.500000,64.250000,1.000000,1.000000,1.000000
run,266.500000,64.750000,60.250000,64.250000,1.000000,1.000000,1.000000
run,266.750000,64.750000,60.500000,64.500000,1.000000,1.000000,1.000000
run,267.000000,64.750000,60.250000,64.250000,1.000000,1.000000,1.000000
run,267.250000,64.750000,61.000000,64.750000,1.000000,1.000000,1.000000
run,267.500000,65.000000,61.000000,64.750000,1.000000,1.000000,1.000000
run,267.750000,65.000000,61.000000,65.000000,1.000000,1.000000,1.000000
run,268.000000,65.000000,60.750000,64.750000,1.000000,1.000000,1.000000
run,268.250000,65.000000,60.750000,64.750000,1.000000,1.000000,1.000000
run,268.500000,65.250000,61.000000,65.000000,1.000000,1.000000,1.000000
run,268.750000,65.250000,61.000000,65.250000,1.000000,1.000000,1.000000
run,269.000000,65.250000,61.500000,65.000000,0.674510,0.352941,1.000000
run,269.250000,65.250000,61.500000,65.250000,0.678431,0.360784,1.000000
run,269.500000,65.500000,61.500000,65.500000,0.929412,0.862745,1.000000
run,269.750000,65.500000,62.000000,65.250000,0.431373,0.211765,0.650980
run,270.000000,65.500000,61.750000,65.250000,0.807843,0.619608,1.000000
run,270.250000,65.500000,61.500000,65.750000,0.937255,0.878431,1.000000
run,270.500000,65.750000,62.000000,65.500000,0.686275,0.376471,1.000000
run,270.750000,65.750000,62.000000,66.000000,0.690196,0.384314,1.000000
run,271.000000,65.750000,62.250000,66.000000,0.564706,0.282353,0.847059
run,271.250000,65.750000,62.500000,66.000000,0.317647,0.156863,0.478431
run,271.500000,66.000000,62.500000,66.000000,0.443137,0.219608,0.666667
run,271.750000,66.000000,62.500000,66.000000,0.321569,0.156863,0.486275
run,272.000000,66.000000,62.500000,66.500000,0.321569,0.156863,0.486275
run,272.250000,66.000000,62.500000,66.500000,0.572549,0.282353,0.862745
run,272.500000,66.250000,62.500000,66.750000,0.701961,0.407843,1.000000
run,272.750000,66.250000,63.000000,67.000000,0.200000,0.094118,0.305882
run,273.000000,66.250000,63.000000,67.000000,0.203922,0.101961,0.305882
run,273.250000,66.250000,63.000000,67.000000,0.078431,0.039216,0.117647
run,273.500000,66.500000,63.000000,67.000000,0.333333,0.164706,0.501961
run,273.750000,66.500000,63.250000,67.250000,0.082353,0.039216,0.125490
run,274.000000,66.500000,63.250000,67.250000,0.207843,0.101961,0.313725
run,274.250000,66.500000,63.250000,67.000000,0.086275,0.039216,0.133333
run,274.500000,66.750000,63.250000,67.000000,0.211765,0.101961,0.321569
run,274.750000,66.750000,63.250000,67.000000,0.341176,0.164706,0.517647
run,275.000000,66.750000,63.750000,67.500000,0.000000,0.000000,0.000000
run,275.250000,66.750000,63.750000,67.500000,0.090196,0.039216,0.141176
run,275.500000,67.000000,63.500000,67.500000,0.470588,0.235294,0.705882
run,275.750000,67.000000,63.500000,68.000000,0.470588,0.235294,0.705882
run,276.000000,67.000000,63.750000,68.250000,0.223529,0.109804,0.337255
run,276.250000,67.000000,63.750000,68.000000,0.223529,0.109804,0.337255
run,276.500000,67.250000,64.000000,68.250000,0.000000,0.000000,0.000000
run,276.750000,67.250000,64.250000,68.250000,0.000000,0.000000,0.000000
run,277.000000,67.250000,64.250000,68.250000,0.000000,0.000000,0.000000
run,277.250000,67.250000,64.500000,68.250000,0.000000,0.000000,0.000000
run,277.500000,67.500000,64.250000,68.500000,0.231373,0.109804,0.352941
run,277.750000,67.500000,64.250000,68.750000,0.231373,0.109804,0.352941
run,278.000000,67.500000,64.750000,68.750000,0.000000,0.000000,0.000000
run,278.250000,67.500000,65.000000,69.000000,0.000000,0.000000,0.000000
run,278.500000,67.750000,65.000000,69.250000,0.000000,0.000000,0.000000
run,278.750000,67.750000,64.750000,69.000000,0.000000,0.000000,0.000000
run,279.000000,67.750000,64.750000,69.000000,0.113725,0.054902,0.172549
run,279.250000,67.750000,65.250000,69.250000,0.000000,0.000000,0.000000
run,279.500000,68.000000,65.250000,69.500000,0.000000,0.000000,0.000000
run,279.750000,68.000000,65.500000,69.500000,0.000000,0.000000,0.000000
run,280.000000,68.000000,65.500000,70.000000,0.000000,0.000000,0.000000
run,280.250000,68.000000,65.250000,69.750000,0.000000,0.000000,0.000000
run,280.500000,68.250000,65.250000,69.500000,0.121569,0.054902,0.188235
run,280.750000,68.250000,65.500000,69.750000,0.000000,0.000000,0.000000
run,281.000000,68.250000,66.000000,69.750000,0.000000,0.000000,0.000000
run,281.250000,68.250000,65.750000,70.250000,0.000000,0.000000,0.000000
run,281.500000,68.500000,65.500000,70.250000,0.254902,0.125490,0.384314
run,281.750000,68.500000,66.000000,70.500000,0.000000,0.000000,0.000000
run,282.000000,68.500000,66.250000,70.500000,0.000000,0.000000,0.000000
run,282.250000,68.500000,66.250000,70.500000,0.000000,0.000000,0.000000
run,282.500000,68.750000,66.000000,70.500000,0.000000,0.000000,0.000000
run,282.750000,68.750000,66.000000,71.000000,0.133333,0.062745,0.203922
run,283.000000,68.750000,66.500000,71.000000,0.000000,0.000000,0.000000
run,283.250000,68.750000,66.250000,71.000000,0.000000,0.000000,0.000000
run,283.500000,69.000000,66.750000,70.750000,0.000000,0.000000,0.000000
run,283.750000,69.000000,66.750000,70.750000,0.000000,0.000000,0.000000
run,284.000000,69.000000,66.750000,71.250000,0.000000,0.000000,0.000000
run,284.250000,69.000000,67.000000,71.250000,0.000000,0.000000,0.000000
run,284.500000,69.250000,67.250000,71.500000,0.000000,0.000000,0.000000
run,284.750000,69.250000,67.250000,71.500000,0.000000,0.000000,0.000000
run,285.000000,69.250000,67.500000,71.750000,0.000000,0.000000,0.000000
run,285.250000,69.250000,67.250000,71.750000,0.000000,0.000000,0.000000
run,285.500000,69.500000,67.250000,71.250000,0.000000,0.000000,0.000000
run,285.750000,69.500000,67.750000,72.000000,0.000000,0.000000,0.000000
run,286.000000,69.500000,67.750000,72.000000,0.000000,0.000000,0.000000
run,286.250000,69.500000,67.750000,72.250000,0.000000,0.000000,0.000000
run,286.500000,69.750000,67.750000,72.250000,0.000000,0.000000,0.000000
run,286.750000,69.750000,67.750000,72.500000,0.000000,0.000000,0.000000
run,287.000000,69.750000,68.000000,72.500000,0.000000,0.000000,0.000000
run,287.250000,69.750000,68.000000,72.500000,0.000000,0.000000,0.000000
run,287.500000,70.000000,68.250000,72.500000,0.000000,0.000000,0.000000
run,287.750000,70.000000,68.000000,72.750000,0.000000,0.000000,0.000000
run,288.000000,70.000000,68.000000,72.750000,0.000000,0.000000,0.000000
run,288.250000,70.000000,68.250000,72.750000,0.000000,0.000000,0.000000
run,288.500000,70.250000,68.500000,73.250000,0.000000,0.000000,0.000000
run,288.750000,70.250000,68.750000,73.250000,0.000000,0.000000,0.000000
run,289.000000,70.250000,68.750000,73.250000,0.000000,0.000000,0.000000
run,289.250000,70.250000,68.750000,73.250000,0.000000,0.000000,0.000000
run,289.500000,70.500000,68.750000,73.250000,0.000000,0.000000,0.000000
run,289.750000,70.500000,68.750000,73.250000,0.000000,0.000000,0.000000
run,290.000000,70.500000,68.750000,73.500000,0.000000,0.000000,0.000000
run,290.250000,70.500000,68.750000,73.500000,0.000000,0.000000,0.000000
run,290.500000,70.750000,68.750000,73.750000,0.000000,0.000000,0.000000
run,290.750000,70.750000,69.250000,73.750000,0.000000,0.000000,0.000000
run,291.000000,70.750000,69.000000,73.750000,0.000000,0.000000,0.000000
run,291.250000,70.750000,69.500000,73.750000,0.000000,0.000000,0.000000
run,291.500000,71.000000,69.500000,73.750000,0.000000,0.000000,0.000000
run,291.750000,71.000000,69.500000,74.250000,0.000000,0.000000,0.000000
run,292.000000,71.000000,69.500000,74.000000,0.000000,0.000000,0.000000
run,292.250000,71.000000,69.250000,74.000000,0.000000,0.000000,0.000000
run,292.500000,71.250000,69.250000,74.000000,0.000000,0.000000,0.000000
run,292.750000,71.250000,69.250000,74.500000,0.000000,0.000000,0.000000
run,293.000000,71.250000,69.750000,74.500000,0.000000,0.000000,0.000000
run,293.250000,71.250000,69.500000,74.750000,0.000000,0.000000,0.000000
